scenario,run_id,metric,svc_a,svc_b,same_node,call_edge,partial_corr,abs_partial_corr,n
catalogue_mem,3,cpu,catalogue,payment,False,False,0.0872,0.0872,720
catalogue_mem,3,cpu,catalogue,shipping,False,False,-0.0937,0.0937,720
catalogue_mem,3,cpu,user,carts,True,False,0.2036,0.2036,720
catalogue_mem,3,cpu,user,orders,True,True,-0.1879,0.1879,720
catalogue_mem,3,cpu,user,payment,False,False,0.179,0.179,720
catalogue_mem,3,cpu,user,shipping,False,False,-0.1006,0.1006,720
catalogue_mem,3,cpu,carts,orders,True,True,-0.0968,0.0968,720
catalogue_mem,3,cpu,carts,payment,False,False,0.0405,0.0405,720
catalogue_mem,3,cpu,carts,shipping,False,False,-0.0923,0.0923,720
catalogue_mem,3,cpu,orders,payment,False,True,-0.1115,0.1115,720
catalogue_mem,3,cpu,orders,shipping,False,True,0.7103,0.7103,720
catalogue_mem,3,cpu,payment,shipping,False,False,-0.1901,0.1901,720
catalogue_mem,3,mem,front-end,catalogue,False,True,-0.027,0.027,720
catalogue_mem,3,mem,front-end,user,False,True,-0.2027,0.2027,720
catalogue_mem,3,mem,front-end,carts,False,True,0.1383,0.1383,720
catalogue_mem,3,mem,front-end,orders,False,True,0.0076,0.0076,720
catalogue_mem,3,mem,front-end,payment,False,False,-0.2178,0.2178,720
catalogue_mem,3,mem,front-end,shipping,True,False,0.069,0.069,720
catalogue_mem,3,mem,catalogue,user,True,False,0.5527,0.5527,720
catalogue_mem,3,mem,catalogue,carts,True,False,0.0192,0.0192,720
catalogue_mem,3,mem,catalogue,orders,True,False,0.3797,0.3797,720
catalogue_mem,3,mem,catalogue,payment,False,False,-0.0654,0.0654,720
catalogue_mem,3,mem,catalogue,shipping,False,False,0.4724,0.4724,720
catalogue_mem,3,mem,user,carts,True,False,0.182,0.182,720
catalogue_mem,3,mem,user,orders,True,True,0.4454,0.4454,720
catalogue_mem,3,mem,user,payment,False,False,0.1373,0.1373,720
catalogue_mem,3,mem,user,shipping,False,False,0.4887,0.4887,720
catalogue_mem,3,mem,carts,orders,True,True,-0.0471,0.0471,720
catalogue_mem,3,mem,carts,payment,False,False,0.0867,0.0867,720
catalogue_mem,3,mem,carts,shipping,False,False,0.1882,0.1882,720
catalogue_mem,3,mem,orders,payment,False,True,-0.2513,0.2513,720
catalogue_mem,3,mem,orders,shipping,False,True,0.0234,0.0234,720
catalogue_mem,3,mem,payment,shipping,False,False,0.1886,0.1886,720
catalogue_socket,1,cpu,front-end,catalogue,False,True,0.0854,0.0854,720
catalogue_socket,1,cpu,front-end,user,False,True,-0.0389,0.0389,720
catalogue_socket,1,cpu,front-end,carts,False,True,0.0288,0.0288,720
catalogue_socket,1,cpu,front-end,orders,False,True,-0.0436,0.0436,720
catalogue_socket,1,cpu,front-end,payment,True,False,-0.0025,0.0025,720
catalogue_socket,1,cpu,front-end,shipping,True,False,0.0905,0.0905,720
catalogue_socket,1,cpu,catalogue,user,False,False,0.1492,0.1492,720
catalogue_socket,1,cpu,catalogue,carts,False,False,0.0413,0.0413,720
catalogue_socket,1,cpu,catalogue,orders,False,False,0.1315,0.1315,720
catalogue_socket,1,cpu,catalogue,payment,False,False,0.1495,0.1495,720
catalogue_socket,1,cpu,catalogue,shipping,False,False,-0.0244,0.0244,720
catalogue_socket,1,cpu,user,carts,True,False,-0.0374,0.0374,720
catalogue_socket,1,cpu,user,orders,True,True,0.1679,0.1679,720
catalogue_socket,1,cpu,user,payment,False,False,0.0069,0.0069,720
catalogue_socket,1,cpu,user,shipping,False,False,0.0025,0.0025,720
catalogue_socket,1,cpu,carts,orders,True,True,0.1636,0.1636,720
catalogue_socket,1,cpu,carts,payment,False,False,-0.0129,0.0129,720
catalogue_socket,1,cpu,carts,shipping,False,False,0.0652,0.0652,720
catalogue_socket,1,cpu,orders,payment,False,True,0.3012,0.3012,720
catalogue_socket,1,cpu,orders,shipping,False,True,0.0882,0.0882,720
catalogue_socket,1,cpu,payment,shipping,True,False,-0.0185,0.0185,720
catalogue_socket,1,mem,front-end,catalogue,False,True,0.1108,0.1108,720
catalogue_socket,1,mem,front-end,user,False,True,0.111,0.111,720
catalogue_socket,1,mem,front-end,carts,False,True,0.0748,0.0748,720
catalogue_socket,1,mem,front-end,orders,False,True,0.1186,0.1186,720
catalogue_socket,1,mem,front-end,payment,True,False,0.0563,0.0563,720
catalogue_socket,1,mem,front-end,shipping,True,False,-0.1237,0.1237,720
catalogue_socket,1,mem,catalogue,user,False,False,0.3059,0.3059,720
catalogue_socket,1,mem,catalogue,carts,False,False,0.5838,0.5838,720
catalogue_socket,1,mem,catalogue,orders,False,False,0.0794,0.0794,720
catalogue_socket,1,mem,catalogue,payment,False,False,-0.0935,0.0935,720
catalogue_socket,1,mem,catalogue,shipping,False,False,-0.201,0.201,720
catalogue_socket,1,mem,user,carts,True,False,0.3891,0.3891,720
catalogue_socket,1,mem,user,orders,True,True,-0.1398,0.1398,720
catalogue_socket,1,mem,user,payment,False,False,-0.2837,0.2837,720
catalogue_socket,1,mem,user,shipping,False,False,-0.3309,0.3309,720
catalogue_socket,1,mem,carts,orders,True,True,0.0538,0.0538,720
catalogue_socket,1,mem,carts,payment,False,False,0.0626,0.0626,720
catalogue_socket,1,mem,carts,shipping,False,False,-0.0396,0.0396,720
catalogue_socket,1,mem,orders,payment,False,True,0.0099,0.0099,720
catalogue_socket,1,mem,orders,shipping,False,True,0.0318,0.0318,720
catalogue_socket,1,mem,payment,shipping,True,False,0.1335,0.1335,720
catalogue_socket,2,cpu,front-end,catalogue,False,True,0.0289,0.0289,720
catalogue_socket,2,cpu,front-end,user,False,True,0.0653,0.0653,720
catalogue_socket,2,cpu,front-end,carts,False,True,0.0436,0.0436,720
catalogue_socket,2,cpu,front-end,orders,False,True,0.0005,0.0005,720
catalogue_socket,2,cpu,front-end,payment,False,False,0.2059,0.2059,720
catalogue_socket,2,cpu,front-end,shipping,False,False,0.0199,0.0199,720
catalogue_socket,2,cpu,catalogue,user,False,False,0.0144,0.0144,720
catalogue_socket,2,cpu,catalogue,carts,True,False,-0.0984,0.0984,720
catalogue_socket,2,cpu,catalogue,orders,False,False,-0.1222,0.1222,720
catalogue_socket,2,cpu,catalogue,payment,False,False,0.0931,0.0931,720
catalogue_socket,2,cpu,catalogue,shipping,True,False,-0.0029,0.0029,720
catalogue_socket,2,cpu,user,carts,False,False,0.2085,0.2085,720
catalogue_socket,2,cpu,user,orders,True,True,0.1636,0.1636,720
catalogue_socket,2,cpu,user,payment,True,False,0.1452,0.1452,720
catalogue_socket,2,cpu,user,shipping,False,False,0.1672,0.1672,720
catalogue_socket,2,cpu,carts,orders,False,True,-0.0808,0.0808,720
catalogue_socket,2,cpu,carts,payment,False,False,0.1,0.1,720
catalogue_socket,2,cpu,carts,shipping,True,False,0.327,0.327,720
catalogue_socket,2,cpu,orders,payment,True,True,-0.0914,0.0914,720
catalogue_socket,2,cpu,orders,shipping,False,True,0.1606,0.1606,720
catalogue_socket,2,cpu,payment,shipping,False,False,-0.0585,0.0585,720
catalogue_socket,2,mem,front-end,catalogue,False,True,-0.1103,0.1103,720
catalogue_socket,2,mem,front-end,user,False,True,0.0397,0.0397,720
catalogue_socket,2,mem,front-end,carts,False,True,0.1105,0.1105,720
catalogue_socket,2,mem,front-end,orders,False,True,-0.0073,0.0073,720
catalogue_socket,2,mem,front-end,payment,False,False,-0.1917,0.1917,720
catalogue_socket,2,mem,front-end,shipping,False,False,-0.1356,0.1356,720
catalogue_socket,2,mem,catalogue,user,False,False,0.7264,0.7264,720
catalogue_socket,2,mem,catalogue,carts,True,False,-0.4686,0.4686,720
catalogue_socket,2,mem,catalogue,orders,False,False,0.7416,0.7416,720
catalogue_socket,2,mem,catalogue,payment,False,False,0.185,0.185,720
catalogue_socket,2,mem,catalogue,shipping,True,False,0.5833,0.5833,720
catalogue_socket,2,mem,user,carts,False,False,-0.5063,0.5063,720
catalogue_socket,2,mem,user,orders,True,True,0.6023,0.6023,720
catalogue_socket,2,mem,user,payment,True,False,0.201,0.201,720
catalogue_socket,2,mem,user,shipping,False,False,0.6309,0.6309,720
catalogue_socket,2,mem,carts,orders,False,True,-0.3277,0.3277,720
catalogue_socket,2,mem,carts,payment,False,False,-0.1057,0.1057,720
catalogue_socket,2,mem,carts,shipping,True,False,-0.8212,0.8212,720
catalogue_socket,2,mem,orders,payment,True,True,0.1575,0.1575,720
catalogue_socket,2,mem,orders,shipping,False,True,0.4942,0.4942,720
catalogue_socket,2,mem,payment,shipping,False,False,0.1768,0.1768,720
catalogue_socket,3,cpu,front-end,catalogue,False,True,0.0331,0.0331,720
catalogue_socket,3,cpu,front-end,user,False,True,0.0683,0.0683,720
catalogue_socket,3,cpu,front-end,carts,False,True,-0.1076,0.1076,720
catalogue_socket,3,cpu,front-end,orders,False,True,-0.0886,0.0886,720
catalogue_socket,3,cpu,front-end,payment,False,False,-0.0903,0.0903,720
catalogue_socket,3,cpu,front-end,shipping,False,False,-0.2328,0.2328,720
catalogue_socket,3,cpu,catalogue,user,False,False,0.0507,0.0507,720
catalogue_socket,3,cpu,catalogue,carts,True,False,0.0512,0.0512,720
catalogue_socket,3,cpu,catalogue,orders,False,False,-0.0177,0.0177,720
catalogue_socket,3,cpu,catalogue,payment,False,False,-0.0051,0.0051,720
catalogue_socket,3,cpu,catalogue,shipping,True,False,-0.1029,0.1029,720
catalogue_socket,3,cpu,user,carts,False,False,0.0842,0.0842,720
catalogue_socket,3,cpu,user,orders,True,True,0.0418,0.0418,720
catalogue_socket,3,cpu,user,payment,True,False,0.1583,0.1583,720
catalogue_socket,3,cpu,user,shipping,False,False,-0.1486,0.1486,720
catalogue_socket,3,cpu,carts,orders,False,True,0.2459,0.2459,720
catalogue_socket,3,cpu,carts,payment,False,False,-0.023,0.023,720
catalogue_socket,3,cpu,carts,shipping,True,False,0.3108,0.3108,720
catalogue_socket,3,cpu,orders,payment,True,True,0.0247,0.0247,720
catalogue_socket,3,cpu,orders,shipping,False,True,0.5659,0.5659,720
catalogue_socket,3,cpu,payment,shipping,False,False,-0.0033,0.0033,720
catalogue_socket,3,mem,front-end,catalogue,False,True,-0.143,0.143,720
catalogue_socket,3,mem,front-end,user,False,True,0.0657,0.0657,720
catalogue_socket,3,mem,front-end,carts,False,True,-0.1571,0.1571,720
catalogue_socket,3,mem,front-end,orders,False,True,0.0235,0.0235,720
catalogue_socket,3,mem,front-end,payment,False,False,-0.0854,0.0854,720
catalogue_socket,3,mem,front-end,shipping,False,False,-0.0161,0.0161,720
catalogue_socket,3,mem,catalogue,user,False,False,0.2746,0.2746,720
catalogue_socket,3,mem,catalogue,carts,True,False,0.0546,0.0546,720
catalogue_socket,3,mem,catalogue,orders,False,False,-0.3401,0.3401,720
catalogue_socket,3,mem,catalogue,payment,False,False,0.1547,0.1547,720
catalogue_socket,3,mem,catalogue,shipping,True,False,0.1217,0.1217,720
catalogue_socket,3,mem,user,carts,False,False,0.2505,0.2505,720
catalogue_socket,3,mem,user,orders,True,True,0.0935,0.0935,720
catalogue_socket,3,mem,user,payment,True,False,-0.1124,0.1124,720
catalogue_socket,3,mem,user,shipping,False,False,-0.0962,0.0962,720
catalogue_socket,3,mem,carts,orders,False,True,-0.1504,0.1504,720
catalogue_socket,3,mem,carts,payment,False,False,0.2902,0.2902,720
catalogue_socket,3,mem,carts,shipping,True,False,0.3551,0.3551,720
catalogue_socket,3,mem,orders,payment,True,True,-0.5936,0.5936,720
catalogue_socket,3,mem,orders,shipping,False,True,-0.6445,0.6445,720
catalogue_socket,3,mem,payment,shipping,False,False,0.5332,0.5332,720
orders_cpu,1,cpu,front-end,catalogue,False,True,-0.0933,0.0933,720
orders_cpu,1,cpu,front-end,user,False,True,0.0362,0.0362,720
orders_cpu,1,cpu,front-end,carts,False,True,0.0096,0.0096,720
orders_cpu,1,cpu,front-end,orders,False,True,0.0778,0.0778,720
orders_cpu,1,cpu,front-end,payment,True,False,0.0247,0.0247,720
orders_cpu,1,cpu,front-end,shipping,True,False,-0.0753,0.0753,720
orders_cpu,1,cpu,catalogue,user,False,False,-0.0632,0.0632,720
orders_cpu,1,cpu,catalogue,carts,False,False,0.0037,0.0037,720
orders_cpu,1,cpu,catalogue,orders,False,False,-0.0348,0.0348,720
orders_cpu,1,cpu,catalogue,payment,False,False,-0.0345,0.0345,720
orders_cpu,1,cpu,catalogue,shipping,False,False,-0.0868,0.0868,720
orders_cpu,1,cpu,user,carts,True,False,0.1368,0.1368,720
orders_cpu,1,cpu,user,orders,True,True,0.0273,0.0273,720
orders_cpu,1,cpu,user,payment,False,False,0.0506,0.0506,720
orders_cpu,1,cpu,user,shipping,False,False,0.0753,0.0753,720
orders_cpu,1,cpu,carts,orders,True,True,0.1144,0.1144,720
orders_cpu,1,cpu,carts,payment,False,False,-0.1625,0.1625,720
orders_cpu,1,cpu,carts,shipping,False,False,-0.0648,0.0648,720
orders_cpu,1,cpu,orders,payment,False,True,-0.1722,0.1722,720
orders_cpu,1,cpu,orders,shipping,False,True,0.0892,0.0892,720
orders_cpu,1,cpu,payment,shipping,True,False,0.0332,0.0332,720
orders_cpu,1,mem,front-end,catalogue,False,True,-0.044,0.044,720
orders_cpu,1,mem,front-end,user,False,True,0.0935,0.0935,720
orders_cpu,1,mem,front-end,carts,False,True,-0.0701,0.0701,720
orders_cpu,1,mem,front-end,orders,False,True,-0.1813,0.1813,720
orders_cpu,1,mem,front-end,payment,True,False,-0.0528,0.0528,720
orders_cpu,1,mem,front-end,shipping,True,False,-0.0116,0.0116,720
orders_cpu,1,mem,catalogue,user,False,False,0.5283,0.5283,720
orders_cpu,1,mem,catalogue,carts,False,False,0.0973,0.0973,720
orders_cpu,1,mem,catalogue,orders,False,False,0.0822,0.0822,720
orders_cpu,1,mem,catalogue,payment,False,False,0.4337,0.4337,720
orders_cpu,1,mem,catalogue,shipping,False,False,0.1031,0.1031,720
orders_cpu,1,mem,user,carts,True,False,0.2747,0.2747,720
orders_cpu,1,mem,user,orders,True,True,0.2235,0.2235,720
orders_cpu,1,mem,user,payment,False,False,0.7419,0.7419,720
orders_cpu,1,mem,user,shipping,False,False,0.0767,0.0767,720
orders_cpu,1,mem,carts,orders,True,True,0.2195,0.2195,720
orders_cpu,1,mem,carts,payment,False,False,0.1481,0.1481,720
orders_cpu,1,mem,carts,shipping,False,False,0.2268,0.2268,720
orders_cpu,1,mem,orders,payment,False,True,0.2026,0.2026,720
orders_cpu,1,mem,orders,shipping,False,True,0.0301,0.0301,720
orders_cpu,1,mem,payment,shipping,True,False,0.1233,0.1233,720
orders_cpu,2,cpu,front-end,catalogue,True,True,0.1255,0.1255,720
orders_cpu,2,cpu,front-end,user,False,True,-0.0236,0.0236,720
orders_cpu,2,cpu,front-end,carts,False,True,-0.0205,0.0205,720
orders_cpu,2,cpu,front-end,orders,False,True,-0.1987,0.1987,720
orders_cpu,2,cpu,front-end,payment,False,False,-0.0796,0.0796,720
orders_cpu,2,cpu,front-end,shipping,False,False,-0.1426,0.1426,720
orders_cpu,2,cpu,catalogue,user,False,False,0.1234,0.1234,720
orders_cpu,2,cpu,catalogue,carts,False,False,0.042,0.042,720
orders_cpu,2,cpu,catalogue,orders,False,False,-0.1212,0.1212,720
orders_cpu,2,cpu,catalogue,payment,False,False,-0.107,0.107,720
orders_cpu,2,cpu,catalogue,shipping,False,False,-0.1232,0.1232,720
orders_cpu,2,cpu,user,carts,True,False,0.0861,0.0861,720
orders_cpu,2,cpu,user,orders,False,True,-0.0995,0.0995,720
orders_cpu,2,cpu,user,payment,False,False,0.0384,0.0384,720
orders_cpu,2,cpu,user,shipping,False,False,-0.0924,0.0924,720
orders_cpu,2,cpu,carts,orders,False,True,0.1009,0.1009,720
orders_cpu,2,cpu,carts,payment,False,False,-0.0588,0.0588,720
orders_cpu,2,cpu,carts,shipping,False,False,0.3512,0.3512,720
orders_cpu,2,cpu,orders,payment,True,True,0.2612,0.2612,720
orders_cpu,2,cpu,orders,shipping,True,True,0.5059,0.5059,720
orders_cpu,2,cpu,payment,shipping,True,False,0.2656,0.2656,720
orders_cpu,2,mem,front-end,catalogue,True,True,0.293,0.293,720
orders_cpu,2,mem,front-end,user,False,True,0.0184,0.0184,720
orders_cpu,2,mem,front-end,carts,False,True,0.1347,0.1347,720
orders_cpu,2,mem,front-end,orders,False,True,0.1268,0.1268,720
orders_cpu,2,mem,front-end,payment,False,False,-0.0635,0.0635,720
orders_cpu,2,mem,front-end,shipping,False,False,0.0169,0.0169,720
orders_cpu,2,mem,catalogue,user,False,False,0.2674,0.2674,720
orders_cpu,2,mem,catalogue,carts,False,False,0.2709,0.2709,720
orders_cpu,2,mem,catalogue,orders,False,False,0.0451,0.0451,720
orders_cpu,2,mem,catalogue,payment,False,False,-0.0803,0.0803,720
orders_cpu,2,mem,catalogue,shipping,False,False,0.0205,0.0205,720
orders_cpu,2,mem,user,carts,True,False,0.8721,0.8721,720
orders_cpu,2,mem,user,orders,False,True,-0.1623,0.1623,720
orders_cpu,2,mem,user,payment,False,False,0.2586,0.2586,720
orders_cpu,2,mem,user,shipping,False,False,-0.5162,0.5162,720
orders_cpu,2,mem,carts,orders,False,True,-0.3268,0.3268,720
orders_cpu,2,mem,carts,payment,False,False,0.1803,0.1803,720
orders_cpu,2,mem,carts,shipping,False,False,-0.5017,0.5017,720
orders_cpu,2,mem,orders,payment,True,True,0.3594,0.3594,720
orders_cpu,2,mem,orders,shipping,True,True,-0.1027,0.1027,720
orders_cpu,2,mem,payment,shipping,True,False,-0.6255,0.6255,720
orders_cpu,3,cpu,front-end,catalogue,True,True,0.2407,0.2407,720
orders_cpu,3,cpu,front-end,user,False,True,0.0803,0.0803,719
orders_cpu,3,cpu,front-end,carts,False,True,0.1286,0.1286,718
orders_cpu,3,cpu,front-end,orders,False,True,0.0826,0.0826,720
orders_cpu,3,cpu,front-end,payment,False,False,0.0806,0.0806,720
orders_cpu,3,cpu,front-end,shipping,False,False,0.075,0.075,720
orders_cpu,3,cpu,catalogue,user,False,False,-0.0092,0.0092,719
orders_cpu,3,cpu,catalogue,carts,False,False,0.1355,0.1355,718
orders_cpu,3,cpu,catalogue,orders,False,False,0.0872,0.0872,720
orders_cpu,3,cpu,catalogue,payment,False,False,-0.0834,0.0834,720
orders_cpu,3,cpu,catalogue,shipping,False,False,0.121,0.121,720
orders_cpu,3,cpu,user,carts,True,False,0.0003,0.0003,717
orders_cpu,3,cpu,user,orders,False,True,-0.0246,0.0246,719
orders_cpu,3,cpu,user,payment,False,False,0.3087,0.3087,719
orders_cpu,3,cpu,user,shipping,False,False,0.0226,0.0226,719
orders_cpu,3,cpu,carts,orders,False,True,0.5771,0.5771,718
orders_cpu,3,cpu,carts,payment,False,False,-0.1021,0.1021,718
orders_cpu,3,cpu,carts,shipping,False,False,0.5845,0.5845,718
orders_cpu,3,cpu,orders,payment,True,True,-0.1667,0.1667,720
orders_cpu,3,cpu,orders,shipping,True,True,0.8787,0.8787,720
orders_cpu,3,cpu,payment,shipping,True,False,-0.1615,0.1615,720
orders_cpu,3,mem,front-end,catalogue,True,True,-0.1649,0.1649,720
orders_cpu,3,mem,front-end,user,False,True,0.0369,0.0369,720
orders_cpu,3,mem,front-end,carts,False,True,-0.0597,0.0597,720
orders_cpu,3,mem,front-end,orders,False,True,0.2103,0.2103,720
orders_cpu,3,mem,front-end,payment,False,False,-0.115,0.115,720
orders_cpu,3,mem,front-end,shipping,False,False,-0.0736,0.0736,720
orders_cpu,3,mem,catalogue,user,False,False,0.6303,0.6303,720
orders_cpu,3,mem,catalogue,carts,False,False,0.668,0.668,720
orders_cpu,3,mem,catalogue,orders,False,False,0.0691,0.0691,720
orders_cpu,3,mem,catalogue,payment,False,False,0.6407,0.6407,720
orders_cpu,3,mem,catalogue,shipping,False,False,0.775,0.775,720
orders_cpu,3,mem,user,carts,True,False,0.6453,0.6453,720
orders_cpu,3,mem,user,orders,False,True,0.1162,0.1162,720
orders_cpu,3,mem,user,payment,False,False,0.5566,0.5566,720
orders_cpu,3,mem,user,shipping,False,False,0.6595,0.6595,720
orders_cpu,3,mem,carts,orders,False,True,0.192,0.192,720
orders_cpu,3,mem,carts,payment,False,False,0.5241,0.5241,720
orders_cpu,3,mem,carts,shipping,False,False,0.6172,0.6172,720
orders_cpu,3,mem,orders,payment,True,True,-0.1203,0.1203,720
orders_cpu,3,mem,orders,shipping,True,True,0.1664,0.1664,720
orders_cpu,3,mem,payment,shipping,True,False,0.6443,0.6443,720
orders_delay,1,cpu,front-end,catalogue,False,True,0.0475,0.0475,720
orders_delay,1,cpu,front-end,user,False,True,-0.0176,0.0176,720
orders_delay,1,cpu,front-end,carts,False,True,-0.0146,0.0146,720
orders_delay,1,cpu,front-end,orders,False,True,0.1045,0.1045,720
orders_delay,1,cpu,front-end,payment,True,False,0.1538,0.1538,720
orders_delay,1,cpu,front-end,shipping,True,False,-0.0329,0.0329,720
orders_delay,1,cpu,catalogue,user,False,False,0.0892,0.0892,720
orders_delay,1,cpu,catalogue,carts,False,False,-0.0402,0.0402,720
orders_delay,1,cpu,catalogue,orders,False,False,0.0945,0.0945,720
orders_delay,1,cpu,catalogue,payment,False,False,0.139,0.139,720
orders_delay,1,cpu,catalogue,shipping,False,False,0.1211,0.1211,720
orders_delay,1,cpu,user,carts,True,False,-0.0602,0.0602,720
orders_delay,1,cpu,user,orders,True,True,0.1491,0.1491,720
orders_delay,1,cpu,user,payment,False,False,0.1827,0.1827,720
orders_delay,1,cpu,user,shipping,False,False,0.2034,0.2034,720
orders_delay,1,cpu,carts,orders,True,True,-0.0799,0.0799,720
orders_delay,1,cpu,carts,payment,False,False,-0.0534,0.0534,720
orders_delay,1,cpu,carts,shipping,False,False,-0.0015,0.0015,720
orders_delay,1,cpu,orders,payment,False,True,0.1281,0.1281,720
